timestamp_minute,scale_percent,max_width,max_height,use_hough,min_radius,max_radius,ring_band,min_arc_bins,dark_value_max,dark_offset,min_confidence,green_hue_min,green_hue_max,green_sat_min
2026-04-29 00:59,100,800,600,0,95,178,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,237,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,307,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,327,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,367,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,382,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,392,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,332,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,332,10,8,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,332,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,188,10,1,255,6,18,28,96,28
2026-04-29 00:59,100,800,600,0,95,208,10,1,255,6,18,28,96,28
2026-04-29 01:04,50,400,300,0,70,240,10,5,170,18,18,28,96,28
2026-04-29 01:04,60,480,360,0,70,240,10,5,170,18,18,28,96,28
2026-04-29 01:04,70,560,420,0,70,240,10,5,170,18,18,28,96,28
2026-04-29 01:04,80,640,480,0,70,240,10,5,170,18,18,28,96,28
2026-04-29 01:05,100,800,600,0,70,240,10,5,170,18,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,140,18,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,160,18,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,170,18,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,190,18,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,170,14,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,170,22,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,180,22,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,200,26,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,5,170,14,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,8,170,14,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,10,170,14,18,28,96,28
2026-04-29 01:05,60,480,360,0,70,240,10,12,170,14,18,28,96,28
2026-04-29 01:06,60,480,360,0,70,240,10,16,170,14,18,28,96,28
2026-04-29 01:06,60,480,360,0,70,240,10,20,170,14,18,28,96,28
2026-04-29 01:06,60,480,360,0,70,240,10,16,170,14,18,28,96,28
